libhunspell-1.7-0	1.7.2+really1.7.2-10build3	arm64
libhwasan0	14.2.0-4ubuntu2~24.04.1	arm64
libhwy1t64	1.0.7-8.1build1	arm64
libhyphen0	2.8.8-7build3	arm64
libibmad5	50.0-2ubuntu0.2	arm64
libibumad3	50.0-2ubuntu0.2	arm64
libibus-1.0-5	1.5.29-2	arm64
libibverbs-dev	50.0-2ubuntu0.2	arm64
libibverbs1	50.0-2ubuntu0.2	arm64
libical3t64	3.0.17-1.1build3	arm64
libice6	2:1.0.10-1build3	arm64
libicu74	74.2-1ubuntu3.1	arm64
libidn12	1.42-1ubuntu0.1	arm64
libidn2-0	2.3.7-2build1.1	arm64
libiec61883-0	1.2.0-6build1	arm64
libieee1284-3t64	0.2.11-14.1build1	arm64
libijs-0.35	0.35-15.1build1	arm64
libimagequant0	2.18.0-1build1	arm64
libimobiledevice6	1.3.0-8.1build3	arm64
libinih1	55-1ubuntu2	arm64
libinput-bin	1.25.0-1ubuntu3.6	arm64
libinput10	1.25.0-1ubuntu3.6	arm64
libintl-perl	1.33-1build3	all
libintl-xs-perl	1.33-1build3	arm64
libio-html-perl	1.004-3	all
libio-socket-ssl-perl	2.085-1	all
libio-stringy-perl	2.111-3	all
libip4tc2	1.8.10-3ubuntu2	arm64
libip6tc2	1.8.10-3ubuntu2	arm64
libipc-system-simple-perl	1.30-2	all
libisl23	0.26-3build1.1	arm64
libisns0t64	0.101-0.3build3	arm64
libisoburn1t64	1:1.5.6-1.1ubuntu3	arm64
libisofs6t64	1.5.6.pl01-1.1ubuntu2	arm64
libitm1	14.2.0-4ubuntu2~24.04.1	arm64
libiw30t64	30~pre9-16.1ubuntu2	arm64
libjack-jackd2-0	1.9.21~dfsg-3ubuntu3	arm64
libjansson4	2.14-2build2	arm64
libjavascriptcoregtk-4.1-0	2.52.6-0ubuntu0.24.04.1	arm64
libjavascriptcoregtk-6.0-1	2.52.6-0ubuntu0.24.04.1	arm64
libjbig0	2.1-6.1ubuntu2	arm64
libjbig2dec0	0.20-1ubuntu0.24.04.1	arm64
libjcat1	0.2.3-1~ubuntu0.24.04.1	arm64
libjpeg-turbo8	2.1.5-2ubuntu2	arm64
libjpeg8	8c-2ubuntu11	arm64
libjq1	1.7.1-3ubuntu0.24.04.2	arm64
libjson-c5	0.17-1build1	arm64
libjson-glib-1.0-0	1.8.0-2build2	arm64
libjson-glib-1.0-common	1.8.0-2build2	all
libjsoncpp25	1.9.5-6build1	arm64
libjuh-java	4:24.2.7-0ubuntu0.24.04.6	all
libjxl0.7	0.7.0-10.2ubuntu6.1	arm64
libk5crypto3	1.20.1-6ubuntu2.8	arm64
libkeyutils1	1.6.3-3build1	arm64
libklibc	2.0.13-4ubuntu0.2	arm64
libkmod2	31+20240202-2ubuntu7.2	arm64
libkpathsea6	2023.20230311.66589-9build3	arm64
libkrb5-3	1.20.1-6ubuntu2.8	arm64
libkrb5support0	1.20.1-6ubuntu2.8	arm64
libksba8	1.6.6-1build1	arm64
liblangtag-common	0.6.7-1build2	all
liblangtag1	0.6.7-1build2	arm64
liblc3-1	1.0.4-3build1	arm64
liblcms2-2	2.14-2ubuntu0.1	arm64
liblcms2-utils	2.14-2ubuntu0.1	arm64
libldacbt-abr2	2.0.2.3+git20200429+ed310a0-4ubuntu2	arm64
libldacbt-enc2	2.0.2.3+git20200429+ed310a0-4ubuntu2	arm64
libldap-common	2.6.10+dfsg-0ubuntu0.24.04.1	all
libldap2	2.6.10+dfsg-0ubuntu0.24.04.1	arm64
libldb2	2:2.8.0+samba4.19.5+dfsg-4ubuntu9.7	arm64
liblerc4	4.0.0+ds-4ubuntu2	arm64
liblibreoffice-java	4:24.2.7-0ubuntu0.24.04.6	all
liblirc-client0t64	0.10.2-0.8build1	arm64
libllvm18	1:18.1.3-1ubuntu1	arm64
libllvm20	1:20.1.2-0ubuntu1~24.04.3	arm64
liblmdb0	0.9.31-1build1	arm64
liblocale-gettext-perl	1.07-6ubuntu5	arm64
liblouis-data	3.29.0-1build1	all
liblouis20	3.29.0-1build1	arm64
liblouisutdml-bin	2.12.0-3.1build1	arm64
liblouisutdml-data	2.12.0-3.1build1	all
liblouisutdml9t64	2.12.0-3.1build1	arm64
liblsan0	14.2.0-4ubuntu2~24.04.1	arm64
libltdl-dev	2.4.7-7build1	arm64
libltdl7	2.4.7-7build1	arm64
liblua5.4-0	5.4.6-3build2	arm64
liblvm2cmd2.03	2.03.16-3ubuntu3.2	arm64
liblwp-mediatypes-perl	6.04-2	all
liblwp-protocol-https-perl	6.13-1	all
liblz4-1	1.9.4-1build1.1	arm64
liblzma5	5.6.1+really5.4.5-1ubuntu0.3	arm64
liblzo2-2	2.10-2build4	arm64
libm17n-0	1.8.4-1build2	arm64
libmagic-mgc	1:5.45-3build1	arm64
libmagic1t64	1:5.45-3build1	arm64
libmailtools-perl	2.21-2	all
libmalcontent-0-0	0.11.1-1ubuntu1.3	arm64
libmanette-0.2-0	0.2.7-1build2	arm64
libmarisa0	0.2.6-14ubuntu4	arm64
libmaxminddb0	1.9.1-1build1	arm64
libmbim-glib4	1.31.2-0ubuntu3.1	arm64
libmbim-proxy	1.31.2-0ubuntu3.1	arm64
libmbim-utils	1.31.2-0ubuntu3.1	arm64
libmd0	1.1.0-2build1.1	arm64
libmediaart-2.0-0	1.9.6-1build2	arm64
libmhash2	0.9.9.9-9build3	arm64
libminiupnpc17	2.2.6-1build2	arm64
libmm-glib0	1.23.4-0ubuntu2	arm64
libmnl0	1.0.5-2build1	arm64
libmodule-find-perl	0.16-2	all
libmodule-scandeps-perl	1.35-1ubuntu0.24.04.1	all
libmount1	2.39.3-9ubuntu6.6	arm64
libmozjs-115-0t64	115.10.0-1	arm64
libmp3lame0	3.100-6build1	arm64
libmpc3	1.3.1-1build1.1	arm64
libmpfr6	4.2.1-1build1.1	arm64
libmpg123-0t64	1.32.5-1ubuntu1.1	arm64
libmsgraph-0-1	0.2.1-0ubuntu3	arm64
libmspack0t64	0.11-1.1build1	arm64
libmspub-0.1-1	0.1.4-3build7	arm64
libmtdev1t64	1.1.6-1.1build1	arm64
libmtp-common	1.1.21-3.1ubuntu1	all
libmtp-runtime	1.1.21-3.1ubuntu1	arm64
libmtp9t64	1.1.21-3.1ubuntu1	arm64
libmuparser2v5	2.3.3-0.1build1	arm64
libmutter-14-0	46.2-1ubuntu0.24.04.16	arm64
libmwaw-0.3-3	0.3.22-1build1	arm64
libmythes-1.2-0	2:1.2.5-1build1	arm64
libnatpmp1t64	20230423-1.2build1	arm64
libnautilus-extension4	1:46.4-0ubuntu0.2	arm64
libncurses6	6.4+20240113-1ubuntu2.2	arm64
libncursesw6	6.4+20240113-1ubuntu2.2	arm64
libndp0	1.8-1fakesync1ubuntu0.24.04.1	arm64
libnet-dbus-perl	1.2.0-2build3	arm64
libnet-http-perl	6.23-1	all
libnet-smtp-ssl-perl	1.04-2	all
libnet-ssleay-perl	1.94-1build4	arm64
libnetfilter-conntrack3	1.0.9-6build1	arm64
libnetplan1	1.1.2-8ubuntu1~24.04.2	arm64
libnettle8t64	3.9.1-2.2build1.1	arm64
libnewt0.52	0.52.24-2ubuntu2	arm64
libnfnetlink0	1.0.2-2build1	arm64
libnfs14	5.0.2-1ubuntu0.24.04.1	arm64
libnfsidmap1	1:2.6.4-3ubuntu5.1	arm64
libnftables1	1.0.9-1ubuntu0.1	arm64
libnftnl11	1.2.6-2build1	arm64
libnghttp2-14	1.59.0-1ubuntu0.4	arm64
libnl-3-200	3.7.0-0.3build1.1	arm64
libnl-3-dev	3.7.0-0.3build1.1	arm64
libnl-genl-3-200	3.7.0-0.3build1.1	arm64
libnl-route-3-200	3.7.0-0.3build1.1	arm64
libnl-route-3-dev	3.7.0-0.3build1.1	arm64
libnm0	1.46.0-1ubuntu2.8	arm64
libnma-common	1.10.6-3build2	all
libnma-gtk4-0	1.10.6-3build2	arm64
libnma0	1.10.6-3build2	arm64
libnotify-bin	0.8.3-1build2	arm64
libnotify4	0.8.3-1build2	arm64
libnpp-13-0	13.0.1.2-1	arm64
libnpp-dev-13-0	13.0.1.2-1	arm64
libnpth0t64	1.6-3.1build1	arm64
libnspr4	2:4.35-1.1build1	arm64
libnss-mdns	0.15.1-4build1	arm64
libnss-systemd	255.4-1ubuntu8.17	arm64
libnss3	2:3.98-1ubuntu0.2	arm64
libntfs-3g89t64	1:2022.10.3-1.2ubuntu3.2	arm64
libntlm0	1.7-1build1	arm64
libnuma1	2.0.18-1ubuntu0.24.04.1	arm64
libnvfatbin-13-0	13.0.85-1	arm64
libnvfatbin-dev-13-0	13.0.85-1	arm64
libnvidia-cfg1-580	580.173.02-0ubuntu0.24.04.1	arm64
libnvidia-common-580	580.173.02-0ubuntu0.24.04.1	all
libnvidia-compute-580	580.173.02-0ubuntu0.24.04.1	arm64
libnvidia-container-tools	1.20.0-1	arm64
libnvidia-container1	1.20.0-1	arm64
libnvidia-decode-580	580.173.02-0ubuntu0.24.04.1	arm64
libnvidia-egl-wayland1	1:1.1.21-1ubuntu1	arm64
libnvidia-encode-580	580.173.02-0ubuntu0.24.04.1	arm64
libnvidia-extra-580	580.173.02-0ubuntu0.24.04.1	arm64
libnvidia-fbc1-580	580.173.02-0ubuntu0.24.04.1	arm64
libnvidia-gl-580	580.173.02-0ubuntu0.24.04.1	arm64
libnvjitlink-13-0	13.0.88-1	arm64
libnvjitlink-dev-13-0	13.0.88-1	arm64
libnvjpeg-13-0	13.0.1.86-1	arm64
libnvjpeg-dev-13-0	13.0.1.86-1	arm64
libnvme1t64	1.8-3ubuntu1	arm64
libnvptxcompiler-13-0	13.0.88-1	arm64
libnvvm-13-0	13.0.88-1	arm64
libodbc2	2.3.12-1ubuntu0.24.04.1	arm64
libodfgen-0.1-1	0.1.8-2build3	arm64
libogg0	1.3.5-3build1	arm64
libonig5	6.9.9-1build1	arm64
libopencc-data	1.1.7+ds1-1ubuntu0.1	all
libopencc1.1	1.1.7+ds1-1ubuntu0.1	arm64
libopencsd1	1.4.1-1build1	arm64
libopengl0	1.7.0-1build1	arm64
libopeniscsiusr	2.1.9-3ubuntu5.4	arm64
libopenjp2-7	2.5.0-2ubuntu0.5	arm64
libopus0	1.4-1build1	arm64
liborc-0.4-0t64	1:0.4.38-1ubuntu0.1	arm64
liborcus-0.18-0	0.19.2-3build3	arm64
liborcus-parser-0.18-0	0.19.2-3build3	arm64
libosmesa6	25.1.7-1ubuntu2~24.04.2	arm64
libotf1	0.9.16-4build2	arm64
libp11-kit0	0.25.3-4ubuntu2.2	arm64
libpackagekit-glib2-18	1.2.8-2ubuntu1.5	arm64
libpagemaker-0.0-0	0.0.4-1build4	arm64
libpam-cap	1:2.66-5ubuntu2.4	arm64
libpam-fprintd	1.94.3-1	arm64
libpam-gnome-keyring	46.1-2ubuntu0.2	arm64
libpam-modules	1.5.3-5ubuntu5.7	arm64
libpam-modules-bin	1.5.3-5ubuntu5.7	arm64
libpam-runtime	1.5.3-5ubuntu5.7	all
libpam-systemd	255.4-1ubuntu8.17	arm64
libpam0g	1.5.3-5ubuntu5.7	arm64
libpango-1.0-0	1.52.1+ds-1build1	arm64
libpangocairo-1.0-0	1.52.1+ds-1build1	arm64
libpangoft2-1.0-0	1.52.1+ds-1build1	arm64
libpangomm-1.4-1v5	2.46.4-1build3	arm64
libpangomm-2.48-1t64	2.52.0-1build1	arm64
libpangoxft-1.0-0	1.52.1+ds-1build1	arm64
libpaper-utils	1.1.29build1	arm64
libpaper1	1.1.29build1	arm64
libparted-fs-resize0t64	3.6-4build1	arm64
libparted2t64	3.6-4build1	arm64
libpcap0.8t64	1.10.4-4.1ubuntu3	arm64
libpcaudio0	1.2-2build3	arm64
libpci3	1:3.10.0-2build1	arm64
libpciaccess0	0.17-3ubuntu0.24.04.2	arm64
libpcre2-32-0	10.42-4ubuntu2.1	arm64
libpcre2-8-0	10.42-4ubuntu2.1	arm64
libpcsclite1	2.0.3-1build1	arm64
libpeas-1.0-0	1.36.0-3build4	arm64
libpeas-common	1.36.0-3build4	all
libperl5.38t64	5.38.2-3.2ubuntu0.4	arm64
libphonenumber8	8.12.57+ds-4.2build3	arm64
libpinyin-data	2.8.1-1build3	arm64
libpinyin15	2.8.1-1build3	arm64
libpipeline1	1.5.7-2	arm64
libpipewire-0.3-0t64	1.0.5-1ubuntu3.3	arm64
libpipewire-0.3-modules	1.0.5-1ubuntu3.3	arm64
libpipewire-0.3-modules-xrdp	0.2-2	arm64
libpixman-1-0	0.42.2-1build1	arm64
libpkcs11-helper1t64	1.29.0-2.1build2	arm64
libpkgconf3	1.8.1-2build1	arm64
libplist-2.0-4	2.3.0-1~exp2build2	arm64
libplymouth5	24.004.60-1ubuntu7.2	arm64
libpng16-16t64	1.6.43-5ubuntu0.6	arm64
libpolkit-agent-1-0	124-2ubuntu1.24.04.3	arm64
libpolkit-gobject-1-0	124-2ubuntu1.24.04.3	arm64
libpoppler-cpp0t64	24.02.0-1ubuntu9.9	arm64
libpoppler-glib8t64	24.02.0-1ubuntu9.9	arm64
libpoppler134	24.02.0-1ubuntu9.9	arm64
libpopt0	1.19+dfsg-1build1	arm64
libportal-gtk3-1	0.7.1-5build5	arm64
libportal-gtk4-1	0.7.1-5build5	arm64
libportal1	0.7.1-5build5	arm64
libpowercap0	0.6.0-1	arm64
libppd2	2:2.0.0-0ubuntu4.1	arm64
libppd2-common	2:2.0.0-0ubuntu4.1	all
libproc-processtable-perl	0.636-1build3	arm64
libproc2-0	2:4.0.4-4ubuntu3.3	arm64
libprotobuf-c1	1.4.1-1ubuntu4	arm64
libprotobuf32t64	3.21.12-8.2ubuntu0.3	arm64
libproxy1-plugin-gsettings	0.5.4-4build1	arm64
libproxy1-plugin-networkmanager	0.5.4-4build1	arm64
libproxy1-plugin-webkit	0.5.4-4build1	arm64
libproxy1v5	0.5.4-4build1	arm64
libpsl5t64	0.21.2-1.1build1	arm64
libpulse-mainloop-glib0	1:16.1+dfsg1-2ubuntu10.1	arm64
libpulse0	1:16.1+dfsg1-2ubuntu10.1	arm64
libpwquality-common	1.4.5-3build1	all
libpwquality1	1.4.5-3build1	arm64
libpython3-stdlib	3.12.3-0ubuntu2.1	arm64
libpython3.12-minimal	3.12.3-1ubuntu0.16	arm64
libpython3.12-stdlib	3.12.3-1ubuntu0.16	arm64
libpython3.12t64	3.12.3-1ubuntu0.16	arm64
libqmi-glib5	1.35.2-0ubuntu2	arm64
libqmi-proxy	1.35.2-0ubuntu2	arm64
libqmi-utils	1.35.2-0ubuntu2	arm64
libqpdf29t64	11.9.0-1.1ubuntu0.1	arm64
libqqwing2v5	1.3.4-1.1ubuntu4	arm64
libqrencode4	4.1.1-1build2	arm64
libqrtr-glib0	1.2.2-1ubuntu4	arm64
libraptor2-0	2.0.16-3ubuntu0.1	arm64
libraqm0	0.10.1-1build1	arm64
librasqal3t64	0.9.33-2.1build1	arm64
librav1e0	0.7.1-2	arm64
libraw1394-11	2.1.2-2build3	arm64
libraw23t64	0.21.2-2.1ubuntu0.24.04.2	arm64
librdf0t64	1.0.17-3.1ubuntu3	arm64
librdmacm-dev	50.0-2ubuntu0.2	arm64
librdmacm1t64	50.0-2ubuntu0.2	arm64
libreadline8t64	8.2-4build1	arm64
libreiserfscore0t64	1:3.6.27-7.1build1	arm64
libreoffice	4:24.2.7-0ubuntu0.24.04.6	arm64
libreoffice-base	4:24.2.7-0ubuntu0.24.04.6	arm64
libreoffice-base-core	4:24.2.7-0ubuntu0.24.04.6	arm64
libreoffice-base-drivers	4:24.2.7-0ubuntu0.24.04.6	arm64
libreoffice-calc	4:24.2.7-0ubuntu0.24.04.6	arm64
libreoffice-common	4:24.2.7-0ubuntu0.24.04.6	all
libreoffice-core	4:24.2.7-0ubuntu0.24.04.6	arm64
libreoffice-draw	4:24.2.7-0ubuntu0.24.04.6	arm64
libreoffice-gnome	4:24.2.7-0ubuntu0.24.04.6	arm64
libreoffice-gtk3	4:24.2.7-0ubuntu0.24.04.6	arm64
libreoffice-help-common	4:24.2.7-0ubuntu0.24.04.6	all
libreoffice-help-de	4:24.2.7-0ubuntu0.24.04.6	all
libreoffice-help-en-gb	4:24.2.7-0ubuntu0.24.04.6	all
libreoffice-help-en-us	4:24.2.7-0ubuntu0.24.04.6	all
libreoffice-help-es	4:24.2.7-0ubuntu0.24.04.6	all
libreoffice-help-fr	4:24.2.7-0ubuntu0.24.04.6	all
libreoffice-help-it	4:24.2.7-0ubuntu0.24.04.6	all
libreoffice-help-pt	4:24.2.7-0ubuntu0.24.04.6	all
libreoffice-help-pt-br	4:24.2.7-0ubuntu0.24.04.6	all
libreoffice-help-ru	4:24.2.7-0ubuntu0.24.04.6	all
libreoffice-help-zh-cn	4:24.2.7-0ubuntu0.24.04.6	all
libreoffice-help-zh-tw	4:24.2.7-0ubuntu0.24.04.6	all
libreoffice-impress	4:24.2.7-0ubuntu0.24.04.6	arm64
libreoffice-l10n-de	4:24.2.7-0ubuntu0.24.04.6	all
libreoffice-l10n-en-gb	4:24.2.7-0ubuntu0.24.04.6	all
libreoffice-l10n-en-za	4:24.2.7-0ubuntu0.24.04.6	all
libreoffice-l10n-es	4:24.2.7-0ubuntu0.24.04.6	all
libreoffice-l10n-fr	4:24.2.7-0ubuntu0.24.04.6	all
libreoffice-l10n-it	4:24.2.7-0ubuntu0.24.04.6	all
libreoffice-l10n-pt	4:24.2.7-0ubuntu0.24.04.6	all
libreoffice-l10n-pt-br	4:24.2.7-0ubuntu0.24.04.6	all
libreoffice-l10n-ru	4:24.2.7-0ubuntu0.24.04.6	all
libreoffice-l10n-zh-cn	4:24.2.7-0ubuntu0.24.04.6	all
libreoffice-l10n-zh-tw	4:24.2.7-0ubuntu0.24.04.6	all
libreoffice-math	4:24.2.7-0ubuntu0.24.04.6	arm64
libreoffice-report-builder-bin	4:24.2.7-0ubuntu0.24.04.6	arm64
libreoffice-style-breeze	4:24.2.7-0ubuntu0.24.04.6	all
libreoffice-style-colibre	4:24.2.7-0ubuntu0.24.04.6	all
libreoffice-style-elementary	4:24.2.7-0ubuntu0.24.04.6	all
libreoffice-uiconfig-base	4:24.2.7-0ubuntu0.24.04.6	all
libreoffice-uiconfig-calc	4:24.2.7-0ubuntu0.24.04.6	all
libreoffice-uiconfig-common	4:24.2.7-0ubuntu0.24.04.6	all
libreoffice-uiconfig-draw	4:24.2.7-0ubuntu0.24.04.6	all
libreoffice-uiconfig-impress	4:24.2.7-0ubuntu0.24.04.6	all
libreoffice-uiconfig-math	4:24.2.7-0ubuntu0.24.04.6	all
libreoffice-uiconfig-writer	4:24.2.7-0ubuntu0.24.04.6	all
libreoffice-writer	4:24.2.7-0ubuntu0.24.04.6	arm64
librest-1.0-0	0.9.1-6build3	arm64
librevenge-0.0-0	0.0.5-3build1	arm64
librhash0	1.4.3-3build1	arm64
librhythmbox-core10	3.4.7-2ubuntu6	arm64
libroc0.3	0.3.0+dfsg-7ubuntu2	arm64
librsvg2-2	2.58.0+dfsg-1build1	arm64
librsvg2-common	2.58.0+dfsg-1build1	arm64
librsync2t64	2.3.4-1.1ubuntu2	arm64
librtmp1	2.4+20151223.gitfa8646d.1-2build7	arm64
librygel-core-2.8-0	0.42.5-1ubuntu3	arm64
librygel-db-2.8-0	0.42.5-1ubuntu3	arm64
librygel-renderer-2.8-0	0.42.5-1ubuntu3	arm64
librygel-server-2.8-0	0.42.5-1ubuntu3	arm64
libsamplerate0	0.2.2-4build1	arm64
libsane-common	1.2.1-7build4	all
libsane-hpaio	3.23.12+dfsg0-0ubuntu5.1	arm64
libsane1	1.2.1-7build4	arm64
libsasl2-2	2.1.28+dfsg1-5ubuntu3.1	arm64
libsasl2-modules	2.1.28+dfsg1-5ubuntu3.1	arm64
libsasl2-modules-db	2.1.28+dfsg1-5ubuntu3.1	arm64
libsbc1	2.0-1build1	arm64
libsdl2-2.0-0	2.30.0+dfsg-1ubuntu3.1	arm64
libseccomp2	2.5.5-1ubuntu3.1	arm64
libsecret-1-0	0.21.4-1build3	arm64
libsecret-common	0.21.4-1build3	all
libselinux1	3.5-2ubuntu2.1	arm64
libsemanage-common	3.5-1build5	all
libsemanage2	3.5-1build5	arm64
libsensors-config	1:3.6.0-9build1	all
libsensors5	1:3.6.0-9build1	arm64
libsepol2	3.5-2build1	arm64
libsframe1	2.42-4ubuntu2.10	arm64
libsgutils2-1.46-2	1.46-3ubuntu4	arm64
libsharpyuv0	1.3.2-0.4build3	arm64
libshine3	3.1.1-2build1	arm64
libshout3	2.4.6-1build2	arm64
libsigc++-2.0-0v5	2.12.1-2	arm64
libsigc++-3.0-0	3.6.0-2	arm64
libsigsegv2	2.14-1ubuntu2	arm64
libslang2	2.3.3-3build2	arm64
libsm6	2:1.2.3-1build3	arm64
libsmartcols1	2.39.3-9ubuntu6.6	arm64
libsmbclient0	2:4.19.5+dfsg-4ubuntu9.7	arm64
libsnapd-glib-2-1	1.64-0ubuntu5	arm64
libsnappy1v5	1.1.10-1build1	arm64
libsndfile1	1.2.2-1ubuntu5.24.04.1	arm64
libsnmp-base	5.9.4+dfsg-1.1ubuntu3.2	all
libsnmp40t64	5.9.4+dfsg-1.1ubuntu3.2	arm64
libsodium23	1.0.18-1ubuntu0.24.04.1	arm64
libsonic0	0.2.0-13build1	arm64
libsort-naturally-perl	1.03-4	all
libsoup-2.4-1	2.74.3-6ubuntu1.7	arm64
libsoup-3.0-0	3.4.4-5ubuntu0.7	arm64
libsoup-3.0-common	3.4.4-5ubuntu0.7	all
libsoup2.4-common	2.74.3-6ubuntu1.7	all
libsource-highlight-common	3.1.9-4.3build1	all
libsource-highlight4t64	3.1.9-4.3build1	arm64
libsoxr0	0.1.3-4build3	arm64
libspa-0.2-bluetooth	1.0.5-1ubuntu3.3	arm64
libspa-0.2-modules	1.0.5-1ubuntu3.3	arm64
libspectre1	0.2.12-1build2	arm64
libspeechd2	0.12.0~rc2-2build3	arm64
libspeex1	1.2.1-2ubuntu2.24.04.1	arm64
libspeexdsp1	1.2.1-1ubuntu3	arm64
libsqlite3-0	3.45.1-1ubuntu2.7	arm64
libss2	1.47.0-2.4~exp1ubuntu4.1	arm64
libssh-4	0.10.6-2ubuntu0.5	arm64
libssl3t64	3.0.13-0ubuntu3.15	arm64
libstartup-notification0	0.12-6build3	arm64
libstdc++-13-dev	13.3.0-6ubuntu2~24.04.1	arm64
libstdc++6	14.2.0-4ubuntu2~24.04.1	arm64
libstemmer0d	2.2.0-4build1	arm64
libsuitesparseconfig7	1:7.6.1+dfsg-1build1	arm64
libsvtav1enc1d1	1.7.0+dfsg-2build1	arm64
libswresample4	7:6.1.1-3ubuntu5+esm13	arm64
libsynctex2	2023.20230311.66589-9build3	arm64
libsysmetrics1	1.7.3ubuntu0.24.04.3	arm64
libsystemd-shared	255.4-1ubuntu8.17	arm64
libsystemd0	255.4-1ubuntu8.17	arm64
libtag1v5	1.13.1-1build1	arm64
libtag1v5-vanilla	1.13.1-1build1	arm64
libtalloc2	2.4.2-1build2	arm64
libtasn1-6	4.19.0-3ubuntu0.24.04.2	arm64
libtcl8.6	8.6.14+dfsg-1build1	arm64
libtdb1	1.4.10-1build1	arm64
libteamdctl0	1.31-1build3	arm64
libtepl-6-4	6.8.0-2build4	arm64
libtepl-common	6.8.0-2build4	all
libterm-readkey-perl	2.38-2build4	arm64
libtevent0t64	0.16.1-2build1	arm64
libtext-charwidth-perl	0.04-11build3	arm64
libtext-iconv-perl	1.7-8build3	arm64
libtext-wrapi18n-perl	0.06-10	all
libthai-data	0.1.29-2build1	all
libthai0	0.1.29-2build1	arm64
libtheora0	1.1.1+dfsg.1-16.1build3	arm64
libtie-ixhash-perl	1.23-4	all
libtiff6	4.5.1+git230720-4ubuntu2.5	arm64
libtimedate-perl	2.3300-2	all
libtinfo6	6.4+20240113-1ubuntu2.2	arm64
libtirpc-common	1.3.4+ds-1.1build1	all
libtirpc3t64	1.3.4+ds-1.1build1	arm64
libtotem-plparser-common	3.26.6-1build5	all
libtotem-plparser18	3.26.6-1build5	arm64
libtotem0	43.0-2ubuntu4	arm64
libtraceevent1	1:1.8.2-1ubuntu2.1	arm64
libtraceevent1-plugin	1:1.8.2-1ubuntu2.1	arm64
libtracefs1	1.8.0-1ubuntu1	arm64
libtracker-sparql-3.0-0	3.7.1-1build1	arm64
libtry-tiny-perl	0.31-2	all
libtsan2	14.2.0-4ubuntu2~24.04.1	arm64
libtss2-esys-3.0.2-0t64	4.0.1-7.1ubuntu5.1	arm64
libtss2-fapi1t64	4.0.1-7.1ubuntu5.1	arm64
libtss2-mu-4.0.1-0t64	4.0.1-7.1ubuntu5.1	arm64
libtss2-rc0t64	4.0.1-7.1ubuntu5.1	arm64
libtss2-sys1t64	4.0.1-7.1ubuntu5.1	arm64
libtss2-tcti-cmd0t64	4.0.1-7.1ubuntu5.1	arm64
libtss2-tcti-device0t64	4.0.1-7.1ubuntu5.1	arm64
libtss2-tcti-libtpms0t64	4.0.1-7.1ubuntu5.1	arm64
libtss2-tcti-mssim0t64	4.0.1-7.1ubuntu5.1	arm64
libtss2-tcti-spi-helper0t64	4.0.1-7.1ubuntu5.1	arm64
libtss2-tcti-swtpm0t64	4.0.1-7.1ubuntu5.1	arm64
libtss2-tctildr0t64	4.0.1-7.1ubuntu5.1	arm64
libtwolame0	0.4.0-2build3	arm64
libu2f-udev	1.1.10-3build3	all
libubsan1	14.2.0-4ubuntu2~24.04.1	arm64
libuchardet0	0.0.8-1build1	arm64
libucx0	1.16.0+ds-5ubuntu1	arm64
libudev1	255.4-1ubuntu8.17	arm64
libudisks2-0	2.10.1-6ubuntu1.5	arm64
libunistring5	1.1-2build1.1	arm64
libunity-protocol-private0	7.1.4+19.04.20190319-6build4	arm64
libunity-scopes-json-def-desktop	7.1.4+19.04.20190319-6build4	all
libunity9	7.1.4+19.04.20190319-6build4	arm64
libuno-cppu3t64	4:24.2.7-0ubuntu0.24.04.6	arm64
libuno-cppuhelpergcc3-3t64	4:24.2.7-0ubuntu0.24.04.6	arm64
libuno-purpenvhelpergcc3-3t64	4:24.2.7-0ubuntu0.24.04.6	arm64
libuno-sal3t64	4:24.2.7-0ubuntu0.24.04.6	arm64
libuno-salhelpergcc3-3t64	4:24.2.7-0ubuntu0.24.04.6	arm64
libunoloader-java	4:24.2.7-0ubuntu0.24.04.6	all
libunwind8	1.6.2-3build1.1	arm64
libupower-glib3	1.90.3-1	arm64
liburcu8t64	0.14.0-3.1build1	arm64
liburi-perl	5.27-1	all
libusb-1.0-0	2:1.0.27-1	arm64
libusbmuxd6	2.0.2-4build3	arm64
libutempter0	1.2.1-3build1	arm64
libuuid1	2.39.3-9ubuntu6.6	arm64
libuv1t64	1.48.0-1.1build1	arm64
libv4l-0t64	1.26.1-4build3	arm64
libv4lconvert0t64	1.26.1-4build3	arm64
libva-drm2	2.20.0-2ubuntu0.2	arm64
libva-x11-2	2.20.0-2ubuntu0.2	arm64
libva2	2.20.0-2ubuntu0.2	arm64
libvdpau1	1.5-2build1	arm64
libvisio-0.1-1	0.1.7-1build9	arm64
libvisual-0.4-0	0.4.2-2build1	arm64
libvncclient1	0.9.14+dfsg-1ubuntu0.2	arm64
libvolume-key1	0.3.12-7build2	arm64
libvorbis0a	1.3.7-1build3	arm64
libvorbisenc2	1.3.7-1build3	arm64
libvorbisfile3	1.3.7-1build3	arm64
libvpx9	1.14.0-1ubuntu2.3	arm64
libvte-2.91-0	0.76.0-1ubuntu0.1	arm64
libvte-2.91-common	0.76.0-1ubuntu0.1	arm64
libvulkan1	1.4.328.1-1~1	arm64
libwacom-bin	2.10.0-2	arm64
libwacom-common	2.10.0-2	all
libwacom9	2.10.0-2	arm64
libwavpack1	5.6.0-1build1	arm64
libwayland-client0	1.22.0-2.1build1	arm64
